xa120,xb120,y,May,Apr,Aug,Nov,Jul,Jun,Feb,Jan,Mar,Dec,Sep,Oct,Tue,Wed,Sat,Fri,Thu,Sun,Mon
0.2237044,-0.1116136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1219481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,-0.1309069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,-0.1082395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1010992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.09594029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.13502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.1696939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.1760248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.1930607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2042439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,-0.2108775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.1956477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,-0.1944422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.1886681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.1832293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.1837658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.194544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.2089458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.2375701,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,-0.2547224,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.2622482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,-0.2567302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.25399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,-0.2654208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2971265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3240636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,-0.3230351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.3163433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.3203433,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3291507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3119844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2237044,-0.3153169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,-0.3142879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3182218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,-0.3510244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.3454088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2237044,-0.3489399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3420042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3513518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.3443469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.3195779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.30986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,-0.346977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.3805185,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3930751,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,-0.3637938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.3550357,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3656045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,-0.3648026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.3716122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.3800731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.4019442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.421543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.4113596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.3829678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.3477913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.3347728,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3490093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.3596035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.360697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.3465117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,-0.3379177,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3454866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,-0.324664,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.3061606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2772668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,-0.249432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.2307245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,-0.1989862,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1655123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,-0.1200316,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,-0.1060502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.09966028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.06983808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,-0.01837362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,-0.0002697267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,-0.01464025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,-0.01645318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,-0.006292528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.0006247709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.005748954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.00649711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,0.01998702,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,0.03973452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.07475633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.1040015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,0.1223891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1388738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2237044,0.1393149,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.1548495,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,0.1667645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2237044,0.1744955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2237044,0.1917874,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,0.2246885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.2518112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.2387174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2237044,0.2420623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,0.2575401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.2652236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,0.2857218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.3049106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.3029826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.3070109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.3444688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.392368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,0.4012661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.4006962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,0.3984164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.4035014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,0.427695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.4409885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.463178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.4877393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.5218725,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.5160027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.4952199,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,0.4913809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,0.4848275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.5074162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.5342328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2237044,0.5475229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,0.5558135,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.5838773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,0.5918867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,0.5609818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.5175465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,0.4948134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,0.4814696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.481218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.4908177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,0.4793134,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.4464679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.4264394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.3899785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2237044,0.3561295,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.3237223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.3080793,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2237044,0.3077913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.312537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.3262222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.3112096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,0.3127257,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.3116038,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,0.2887311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.2612761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.2472085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,0.2447757,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,0.2490122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.2623858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.2647371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.264108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.2368052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.2211515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.2060608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.193509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.1957117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.1896602,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.188901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1921919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,0.1814761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1654856,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2237044,0.1451351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.1403893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,0.1392288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.121402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2237044,0.1342036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1442855,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,0.1558092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2237044,0.1570239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1627047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,0.1577527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,0.1419882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,0.1480617,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.1588813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.1700742,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.1605944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1587391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,0.1635703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,0.1869783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.1771339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.1691783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,0.1652233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,0.1784652,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,0.1695699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.1699343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2237044,0.178288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.2100309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,0.2249777,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.2389484,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.2319534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.2309661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.2415482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2237044,0.247385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2237044,0.2551686,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.2669372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2237044,0.2828018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.2944764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.3203517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.3495059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.3458712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,0.3922364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.4029144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.4145891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.4071908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.4041033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.4361757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.4603731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2237044,0.4771334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.4940734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,0.5035735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2237044,0.5206142,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2237044,0.510976,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.5145106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.5328944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.5801237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.6222236,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.638135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.6742046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,0.6838907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.6979221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2237044,0.7632149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,0.8042208,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,0.8406777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,0.8941552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,0.9860569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2237044,1.063819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.102795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2237044,1.157877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2237044,1.225557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,1.281639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.320973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.341802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.379244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2237044,1.415547,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2237044,1.471434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2237044,1.487072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2237044,1.499831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,1.558414,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,1.582563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,1.631284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.673674,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2237044,1.685928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2237044,1.699166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2237044,1.779158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.848943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.876494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2237044,1.899931,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2237044,1.944011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,1.977741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,1.985642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237044,1.991583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.2237044,2.023875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,2.090143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2237044,2.155506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2237044,2.176324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2237044,2.196158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,2.230953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2237044,2.320317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2237044,2.3859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2237044,2.455648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2237044,2.513438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,2.564143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.2237044,2.625766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2237044,2.66675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2237044,2.664002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2237044,2.65262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
