xa60,xb60,y,Apr,Mar,Sep,Oct,Jun,May,Aug,Feb,Dec,Nov,Jul,Jan,Tue,Thu,Mon,Wed,Fri,Sat,Sun
0.6418929,2.519511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5768946,2.565866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3932412,2.526827,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3592484,2.479544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08307724,2.499455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1365745,2.54914,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.04035378,2.525953,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.06550875,2.558259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0187681,2.544475,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01802645,2.596018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2022698,2.665679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1607146,2.689207,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.07536431,2.694298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1251812,2.738384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1578505,2.834636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06419003,2.940324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1689661,3.073696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2609485,3.213481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.115386,3.240041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.2577714,3.256666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.404109,3.271882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.2197671,3.294748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04859475,3.308828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.1321799,3.303476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.03625701,3.365499,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.1456714,3.428685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2600946,3.386019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2833542,3.284642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3661564,3.184609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3100329,3.227532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3003213,3.316756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2357454,3.284417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5037485,3.24488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4346393,3.243078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5929248,3.269948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5893172,3.241179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5885149,3.19929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6015319,3.24018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9097957,3.249559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.8815925,3.296268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7256902,3.332914,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5658916,3.297318,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.384868,3.2895,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5660102,3.302699,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.6340658,3.366737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5571245,3.390896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3389214,3.378884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.236279,3.460946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1214979,3.578318,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1730471,3.666373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1116534,3.621212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2182147,3.569077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2465362,3.59938,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2927274,3.759932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1437536,3.952499,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.03455966,4.099123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1178865,4.21736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.06748333,4.204011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2203733,4.090649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2048268,3.881647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.1272634,3.627027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.145443,3.408013,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.02143097,3.225864,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.07218273,3.100331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0226301,2.911942,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.09231993,2.761734,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1629269,2.578306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5213417,2.402485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5330055,2.288649,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4947193,2.196233,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2066539,2.051124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1149906,1.996103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.007087732,1.969392,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.05717792,1.965742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.05860862,1.950363,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.458183,1.870784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2576843,1.707808,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3585913,1.549207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02230406,1.404608,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1565048,1.27848,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.04824896,1.154837,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.04300855,1.102843,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1940015,1.089592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3614086,1.097414,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.4678384,1.101118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.4058808,1.082737,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5765741,1.057394,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7482182,1.082585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.7779277,1.138763,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6977992,1.116822,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.4168837,1.059905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.4232349,1.053277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2985329,1.108372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.4456543,1.144832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.4502368,1.096845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.6962731,1.037563,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.4616694,0.9834112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.7021803,0.9649647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.4650572,0.9297246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.4927932,0.869013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1973496,0.8375502,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2192629,0.8417939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.08743756,0.869829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.01436264,0.8413051,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1039921,0.7816088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1674951,0.6882747,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3585626,0.6408848,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4318487,0.6136721,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3963357,0.5675702,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3757518,0.5134358,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2621216,0.4858304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.3433843,0.4534685,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2804052,0.4471526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3446305,0.4173644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3240157,0.3878105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.261129,0.340694,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3139482,0.3412563,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3433066,0.3486756,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3677587,0.3780753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4535012,0.3936634,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.368924,0.3807719,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3584362,0.4159503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.302047,0.4486476,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1627883,0.3976855,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1040962,0.3261163,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0656654,0.2786602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.07961372,0.2777978,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.1064568,0.280232,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.01934324,0.2722486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.01425801,0.2698055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0426178,0.2560091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.09360718,0.2683711,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1627481,0.3080425,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.1659029,0.3367046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1306495,0.3689247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.03578057,0.3525429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1368413,0.366142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.181576,0.3684707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.08249501,0.3906761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1785689,0.3867847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1116691,0.3836098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.0878197,0.4208777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.007081071,0.4027152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.002186703,0.3536618,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03236048,0.3327003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.07150035,0.3495439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006616171,0.390836,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.001395698,0.4072187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.008747569,0.4667847,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.008461515,0.5131474,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.05968664,0.572956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.1181418,0.6263583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1909408,0.6802615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2538539,0.7464698,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2359237,0.8293923,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1734292,0.9312686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2296078,1.045035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2777263,1.158909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2503263,1.152087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2677919,1.083987,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.2027349,1.027952,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1617462,1.011531,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1231088,0.9622718,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1912879,0.9133232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2278601,0.932082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.252908,0.9531478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.285618,0.910052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2645386,0.8648016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2852459,0.8266195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.2863213,0.7618261,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.2239078,0.7342858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2470626,0.7173642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2721539,0.6828257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.211732,0.6195639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1601934,0.5050434,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3107615,0.4209634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.310697,0.3481893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3820611,0.2735367,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2751837,0.1368542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25235,0.03573927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2351435,0.02560502,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2939705,-0.02524596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2026188,-0.1361781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1769436,-0.1709482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2267146,-0.1975076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1778061,-0.1993341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1125632,-0.2512199,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2153955,-0.2462043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1887662,-0.2505441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05857206,-0.2851864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1059408,-0.3529153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1479717,-0.4385864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09149432,-0.5240222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.04204827,-0.5949221,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.04885252,-0.6531845,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1197192,-0.7049154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.123142,-0.7476315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.159278,-0.8112428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.0770085,-0.8724376,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002167453,-0.9192578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.06321949,-1.008023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.02759719,-1.074948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1176592,-1.128543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.150787,-1.160051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1370081,-1.223565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1967675,-1.302814,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2516904,-1.400972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1450959,-1.506506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
