xa3,xb3,y,May,Aug,Jul,Jan,Apr,Dec,Mar,Feb,Sep,Oct,Jun,Nov,Mon,Sun,Sat,Wed,Thu,Fri,Tue
0.07197051,0.1839783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.03695634,0.8440687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5197074,0.8571876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1467778,0.4822858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0147907,-0.02409463,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.3025419,-0.2961311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05816101,0.2992575,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.04585075,0.8723481,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.04763493,1.001517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2666008,0.220225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5259059,-0.5273005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2171587,-0.3687579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.07637564,-0.4407997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.1902594,-0.4991179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2816281,-0.1986496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.02644643,-0.1088285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.01266298,-0.09416007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09730229,0.2051227,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.04248659,0.2160106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.311743,0.240102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02984658,0.210939,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.3796934,-0.1685471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03689803,-0.4160472,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1369685,-0.4828629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2734093,-0.3671046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2294159,-0.2879629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05345529,-0.2249219,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04005469,-0.2132314,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.1290451,-0.500349,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.2145261,-0.5057229,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.05693813,-0.2867561,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.02811317,-0.3314446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2011431,-0.3491903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1259565,-0.1840841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.05177096,-0.05884158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.09077463,-0.1887715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.08644741,-0.156641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2560639,-0.1768677,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.1105511,-0.489728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2329135,-0.4662205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.01031097,-0.1281258,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01625798,-0.1691271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02810936,-0.4675658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03974451,-0.3343757,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.006514253,0.2834209,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05631519,0.6059116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1345152,-0.1410295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3977848,-0.822505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1077354,-0.7824326,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.09437831,-0.5123313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1120205,-0.1723014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1213762,-0.2995367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5211092,-0.3610389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.005709897,-0.1650263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004000805,-0.4971286,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.142675,-0.9785702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1492219,-1.073956,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.04540609,-0.9982131,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.00234016,-0.7742078,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03161288,-0.4785822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1737213,-0.3256134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.1728992,-0.4912862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.03676395,-0.800858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.04725783,-0.7903762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02816222,-0.6717788,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.05905656,-0.7936053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2062742,-0.8207266,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05414411,-0.7857466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02990706,-0.7716224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.01433472,-0.7426076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06631108,-0.744649,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.04726266,-0.657596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.05597274,-0.5547978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1486385,-0.03416627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07366621,0.4793661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.509814,0.1864213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.141829,-0.28379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.005207249,-0.1518407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.1440191,0.5483161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02644643,0.5280715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4756844,0.03541275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.4285151,0.1585982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.03190828,0.1630169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.1828305,-0.02598021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.2200033,-0.1755807,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1965126,-0.2999042,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09031642,-0.2944408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2069629,-0.3958588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1938084,-0.3273084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.03100559,-0.06870079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4353496,0.05161885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.09163497,0.07804945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0300809,-0.1517501,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.1860776,-0.1790198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.004132452,-0.2434146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.2051703,-0.5862265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.08352132,-0.2425269,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1871284,0.5102139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0998638,0.4488477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.6339507,-0.136664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04309888,-0.1786751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2461944,-0.01743902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1489335,0.07112433,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3643471,0.5531047,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2141478,0.7639371,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.5204215,0.2406256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.01306568,-0.05250983,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2621847,0.3529426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.07368439,0.8524759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2757012,0.7454538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2847956,0.4976951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1294043,0.3911021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.306494,0.2396796,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2830063,0.4141926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2202391,0.5629729,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04122085,0.5061335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.574038,0.8182726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2109938,1.244682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.01503703,0.9876051,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.5871544,0.4291199,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.02719367,0.1474252,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3271892,0.04980722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3216352,0.294106,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.0526272,0.7139045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.07435217,0.79642,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.03935247,0.9649013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06892117,1.744895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.445351,1.814167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1821439,1.156363,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.3350094,0.8484295,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.06676948,0.4977489,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1134856,0.1937341,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.2431316,0.2957312,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.04701688,0.787644,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.07671934,0.8684693,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1181232,0.3586743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.07132518,0.3018265,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04423699,0.2004284,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.3673505,-0.173362,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.1593989,-0.2126812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04628381,-0.2625252,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1780414,-0.2501541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.0638261,-0.09647373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06643904,0.003406318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1962901,0.06291172,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3601354,0.1842677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1190947,0.2791983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.1784916,0.3643898,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06714759,0.1424785,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1300413,-0.0501917,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.05591413,0.1216677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.387442,0.2438515,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01045288,0.2385871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.2632941,0.3646846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3448778,0.7009531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2237163,0.3260335,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.382629,-0.1119867,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.2472735,0.02958677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.01424704,0.1327742,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2150952,0.1063947,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.07321227,0.03835404,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2047205,0.1364312,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1272495,0.08941677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.01519479,-0.2048816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.09440129,-0.3442121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04927991,-0.3036176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3685059,-0.2242714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1052337,-0.2484732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.1491161,-0.3082104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.01346645,-0.2164648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.04449769,0.03705091,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.121988,0.2155453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06019366,0.2242614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1675442,0.2162801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0003461037,-0.1400239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4657661,-0.4118718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02821708,-0.2957636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1207058,0.01909126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2689221,0.4345111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1964605,0.2177465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.3299945,-0.1761569,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.07294957,0.007024107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.04787339,0.2922313,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1527322,0.1146897,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06922482,-0.1439715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09752045,-0.2820972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06738524,-0.2749822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.07995734,-0.1901824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1339459,-0.1949221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.05213199,-0.03769869,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.03716603,0.3851212,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.09093601,0.6566492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2963177,0.354307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.08712882,-0.03315325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.004161873,0.06094449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.207837,0.1527067,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1536041,-0.02142509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.05709322,-0.164907,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09877275,-0.2598644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.08807737,-0.1220402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.01014384,-0.08127173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3681051,0.05619729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06508042,0.2282284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2398735,0.07982832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.01717287,0.06410168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.05675442,0.4077928,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.01535862,0.5192474,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.09857267,-0.0587644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2303761,-0.3155879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.001329663,-0.1485043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.0363522,-0.1007787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1172869,0.03871711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1550424,0.1087044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.295904,0.1574855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1210275,-0.07764475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.09963628,-0.4258059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08492292,-0.4739849,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03965654,-0.4522777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2377614,-0.1050891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.08560665,0.2122332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.03636599,0.1578247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09133507,0.1777235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06467589,-0.1532471,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4148392,-0.4432888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.09336397,-0.4195027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2783046,-0.672095,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2933959,-0.7228455,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.04572903,-0.3038811,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2443463,0.4655382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2423504,0.9657885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07364343,0.9022762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7639376,0.9155104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.2341264,1.035995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06257951,1.2403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1145322,1.412302,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2330169,1.209713,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2011603,1.092925,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.3293168,1.288393,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43936,1.276882,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.5081813,0.9379344,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1171697,0.9805954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03417008,1.070497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2919074,1.087153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004994156,1.655324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02254725,1.483641,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.029327,0.6716574,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.09566743,0.2107457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7324163,0.5686633,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.01955375,1.162177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.51133,1.186126,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.06928081,1.433746,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.4370905,1.988197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0005005722,1.724876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3604989,0.8077861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.3601597,0.4409113,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1468871,0.6469853,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.204456,1.374797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4851802,2.091195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2559934,1.703445,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8731003,1.063782,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33915,1.422404,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1779434,1.880103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1221957,2.168035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4706755,2.749271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
