xa10,xb10,y,Dec,Aug,Jan,Sep,Nov,Feb,Mar,Jun,Apr,Jul,May,Oct,Fri,Mon,Tue,Sat,Thu,Sun,Wed
0.06314468,1.951036,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,1.77249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,1.783505,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,1.577364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,1.482259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,1.493527,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.618668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,1.697199,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,1.842925,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,2.153718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,2.428072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,2.71138,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.06314468,3.072725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,3.17712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,2.884726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,2.660307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,2.786208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06314468,2.826847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,2.763858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,2.88062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,3.206295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,2.998315,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,2.489183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,2.247924,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,2.453773,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06314468,2.711885,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,2.569105,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,2.465755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,2.520561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,2.570757,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,2.338889,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,2.042261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,1.973172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,1.996972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,2.016753,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.952496,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.888643,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.912432,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,2.070098,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,2.410498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.06314468,2.586247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,2.676392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,2.992858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,3.374928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,3.567663,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,3.225744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.06314468,3.135597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,3.464205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,4.335178,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.06314468,5.469199,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,6.541424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,7.298746,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,7.378379,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,6.965641,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,6.167984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,5.079166,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,4.180724,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,3.380511,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,2.692687,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.884955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,1.373804,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.8447025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.5548109,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.4438272,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.5811289,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,0.5981988,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.5603897,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.744826,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,0.9488301,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,1.072266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.9796705,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.9402112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.8677899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.7730561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.6586594,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,0.5953477,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.6270082,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.7853009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.9479198,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,1.079503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,0.9543484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.009235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.174466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,1.438738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,1.310662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.1274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.107524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.412171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.06314468,1.680219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,1.573436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,1.29275,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,1.069395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,1.09093,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.9892859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.8225719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.7532407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.8148317,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.06314468,0.9037121,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.8793927,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,0.7955079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.5583428,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.06314468,0.3510215,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.3098958,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.2565296,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.2400228,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,0.228301,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,0.2148417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.1652373,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,0.1326688,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.2650348,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.06314468,0.262968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.2343069,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.2795522,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.3536881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.2913646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2525596,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.06314468,0.4877752,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.6174075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.06314468,0.4592917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.1547087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.005793319,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.1115868,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.06314468,-0.1533189,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.1950044,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.2503992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.2982127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.225112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.007868607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1264996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.2808147,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.2984419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,0.3078446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,0.2530162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,0.1764007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.06314468,0.1075443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.007403153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.01876128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1012343,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.209981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.2689338,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.1898588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.1414694,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.1736456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,-0.1748626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.1678338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.03793123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.09272798,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.1878537,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.4630099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.8025558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,1.383751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,1.958336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,2.584254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,2.566568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,2.170523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,1.817726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,1.757549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,1.472688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.156047,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06314468,1.158166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,1.249886,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,1.127385,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.06314468,0.9813206,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,1.015336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,0.9439409,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.8083262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06314468,0.910001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.06314468,0.9773443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.771433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.3005006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06314468,0.02186096,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.05611844,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.1457413,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.234753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.2403026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06314468,-0.1509582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,-0.1504592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.2874827,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.288755,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.1923145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.02280602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.01198866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,0.19037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,0.3740405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.5724738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,0.425451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06314468,0.2153819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.06314468,0.1768058,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.06314468,0.1211491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,0.1281146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.06314468,0.05409576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.001711176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.06314468,-0.1653097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06314468,-0.295083,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.06314468,-0.27938,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.325418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.06314468,-0.3459975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.06314468,-0.3043047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06314468,-0.1938935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06314468,-0.2812845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.3916727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06314468,-0.5700886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.06314468,-0.8505957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
