xa250,xb250,y,Mar,Sep,Oct,Nov,May,Jun,Apr,Feb,Jan,Jul,Aug,Dec,Fri,Thu,Sun,Sat,Tue,Wed,Mon
0.2978722,-0.09899687,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3146434,-0.09377151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3013665,-0.1023895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3011179,-0.1087032,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2625723,-0.1161397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.251024,-0.09902011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2427614,-0.08368487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2413029,-0.07504757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1973107,-0.09318495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2420244,-0.109252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2672098,-0.1108021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2484376,-0.1173389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.264443,-0.1215984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2425582,-0.1200327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2549938,-0.1056325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2384514,-0.1031479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2324593,-0.09373027,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2370032,-0.0905817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2865954,-0.0897189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3056964,-0.09600234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2661794,-0.1044393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3640478,-0.1191131,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3663078,-0.1271859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.368862,-0.1306576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3309625,-0.1255026,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3532591,-0.1236339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3456531,-0.1285498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3890903,-0.1446942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3549596,-0.1624748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3400987,-0.1656369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3721211,-0.1617219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3083346,-0.1663404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.2904814,-0.1696647,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3010492,-0.1575646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3146771,-0.1547594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3395832,-0.1529385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3354719,-0.1528078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3488325,-0.1725332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3392906,-0.1681208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3136461,-0.1702943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3477837,-0.1646332,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3391176,-0.1669477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3317893,-0.1606914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3271806,-0.1453074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3606702,-0.1380571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3345,-0.1611559,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3467673,-0.1795577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3128556,-0.1871717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3310924,-0.1697272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2945818,-0.1666371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2597557,-0.1715488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2450544,-0.1698181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2683044,-0.1728895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2329307,-0.1734594,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2043417,-0.1862891,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2773583,-0.1958488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2598391,-0.1902241,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2851976,-0.170934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3302643,-0.1453045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3350089,-0.1367964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.356306,-0.1440629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3641228,-0.1514572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3547969,-0.1492804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3907547,-0.1420342,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4141772,-0.1389726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3322944,-0.150067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3685854,-0.1364384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3461196,-0.1284561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2728543,-0.1128811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3336198,-0.0950031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2965233,-0.08546588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3074883,-0.06152088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3230153,-0.03805807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3156044,-0.00914895,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3188591,0.003483849,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3186723,0.009373991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3134988,0.02565221,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3106421,0.05549109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3258245,0.06574563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2820102,0.05744328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2942391,0.05552525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2867174,0.06417463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2719229,0.06914755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2867174,0.07411656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2830777,0.07559598,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2756487,0.08525234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2683676,0.09924721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2827772,0.1195855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3089897,0.1374629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3020089,0.14667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3302908,0.1559196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2482818,0.1589658,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.197226,0.169879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.229287,0.1811234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2333177,0.1858703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2720111,0.1950334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2900961,0.2153768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3102688,0.2301481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2828975,0.2243298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3212103,0.2289984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2781074,0.2371814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3221683,0.2417373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3898646,0.2466167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3742251,0.2565944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3681792,0.2531453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3320229,0.2544986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3205875,0.2781539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.2813059,0.3000464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.288869,0.3064586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2592725,0.3096768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2993828,0.3086407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3535732,0.3152841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3406653,0.3323094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3054704,0.3449591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2811603,0.3626207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3196604,0.3799483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3279546,0.4050942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2938533,0.4079684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2987645,0.402268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3030904,0.4015333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2343859,0.4023711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2032928,0.4201306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2092736,0.4376831,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2671523,0.4536872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3041721,0.4595743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.285079,0.4798381,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2754563,0.4844788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3587805,0.4740388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4414334,0.4551464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4166687,0.447129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4774962,0.4424053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5250986,0.4466291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4834623,0.4549703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4373292,0.447942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4275263,0.4305265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4204501,0.4232488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4328897,0.4034676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.439214,0.3911948,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3623022,0.3704084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4443979,0.365558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.4601413,0.372585,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.414774,0.3826623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.415892,0.3974849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3882233,0.4036534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3972662,0.4084493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.405087,0.4121522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4170226,0.4118301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4035217,0.4004507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4154474,0.3990657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3594039,0.398485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3274647,0.4071897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3289324,0.4213314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.358576,0.4283132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3772575,0.4380067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.381761,0.4258171,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.3526464,0.4208769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3501382,0.4162885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3526426,0.415294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.346345,0.4228031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3479414,0.4243179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3712416,0.4328484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3829275,0.4412701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3890921,0.4431566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4092169,0.4492382,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3790389,0.4475942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3600622,0.45324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3306558,0.4597863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2869347,0.4567114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3004537,0.4744659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2865568,0.4875799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.222704,0.5015959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.2271162,0.5206738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2274425,0.5343666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2017516,0.5362211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2385245,0.5304514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2843604,0.5368046,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2982924,0.5545028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3066152,0.5720132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2688481,0.5753524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.307841,0.5837289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3722419,0.597117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3794494,0.6179006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3761647,0.6164309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3875069,0.6181383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3394113,0.6234049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.338239,0.640134,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3345382,0.6457234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3368566,0.6541552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3512488,0.6633826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3215958,0.6915545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3190329,0.7087989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.2930151,0.7236719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2870014,0.7316428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2285852,0.7398465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2740723,0.7610808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2805198,0.7855335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.3036222,0.7965404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3020132,0.813626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2486397,0.8304474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1996592,0.8478961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2027528,0.8819477,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2457854,0.9252868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.2844933,0.9532538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3786341,1.006212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3471621,1.034163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3201985,1.059186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2753967,1.066796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2829805,1.076425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2882168,1.099357,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3573237,1.12063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3575705,1.134153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3580129,1.147632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3288165,1.152505,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3299867,1.162138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3533743,1.156339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3560322,1.164683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3686765,1.175315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2807551,1.206128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3440477,1.233866,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2990135,1.246781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2833255,1.271822,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3072432,1.27919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2784346,1.29265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3209431,1.332833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.3115179,1.359967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3016182,1.385502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3050872,1.417326,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3522194,1.468679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3084693,1.515577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3587631,1.543782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3377169,1.580774,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3266567,1.621131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3258481,1.655667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2507685,1.679584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1757322,1.697813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1822151,1.721507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1897176,1.745608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3031698,1.777704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3447025,1.786945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.371703,1.800851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3696738,1.840663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3383424,1.854299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3578926,1.885727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3581448,1.912997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4262598,1.919032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3944927,1.928393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4216554,1.973063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3864147,2.010241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3918274,2.028132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3624955,2.043606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4397423,2.073117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4389633,2.094169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4386363,2.096561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4605591,2.098113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4801723,2.114718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5363241,2.151878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5631299,2.182781,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.5377369,2.191798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5348099,2.199175,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4935723,2.216003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4682607,2.269454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4524478,2.307135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4359479,2.348109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3707088,2.379444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3449856,2.408051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3752067,2.443347,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3163067,2.463429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3123661,2.465592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
